leaflet_ID,URL,image_urls,local_images,Election:,Party:,Constituency:,Mentions:,Issues Covered:,Unnamed: 8,Unnamed: 9,Unnamed: 10
35555,https://www.openelections.co.uk/leaflets/35555/,"['https://cdn.openelections.co.uk/uploads/2020/12/18332_1-2-rotated.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18332_2-rotated.jpg']","['leaflet_images/35555/18332_1-2-rotated.jpg', 'leaflet_images/35555/18332_2-rotated.jpg']",2019 General Election,Labour Party,Glasgow North,Candidate,"Brexit/Europe, Economy, Environment, Governance",,,
35558,https://www.openelections.co.uk/leaflets/35558/,"['https://cdn.openelections.co.uk/uploads/2020/12/18333_1-2-rotated.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18333_2-rotated.jpg']","['leaflet_images/35558/18333_1-2-rotated.jpg', 'leaflet_images/35558/18333_2-rotated.jpg']",2019 General Election,Conservative Party,Glasgow North,"Candidate, Other party/leader/candidate, Tactical situation","Environment, Governance, Health",,,
35561,https://www.openelections.co.uk/leaflets/35561/,"['https://cdn.openelections.co.uk/uploads/2020/12/18334_1-2-rotated.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18334_2-rotated.jpg']","['leaflet_images/35561/18334_1-2-rotated.jpg', 'leaflet_images/35561/18334_2-rotated.jpg']",2019 General Election,Green Party,Glasgow North,Candidate,"Brexit/Europe, Economy, Environment",,,
35564,https://www.openelections.co.uk/leaflets/35564/,"['https://cdn.openelections.co.uk/uploads/2020/12/18335_1-2-rotated.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18335_2-rotated.jpg']","['leaflet_images/35564/18335_1-2-rotated.jpg', 'leaflet_images/35564/18335_2-rotated.jpg']",2019 General Election,Liberal Democrats,Glasgow North,"Candidate, Other party/leader/candidate, Party leader","Brexit/Europe, Economy, Education, Environment, Governance, Health",,,
35567,https://www.openelections.co.uk/leaflets/35567/,"['https://cdn.openelections.co.uk/uploads/2020/12/18336_1-2-rotated.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18336_2-rotated.jpg']","['leaflet_images/35567/18336_1-2-rotated.jpg', 'leaflet_images/35567/18336_2-rotated.jpg']",2019 General Election,Green Party,Glasgow North,Candidate,Environment,,,
35573,https://www.openelections.co.uk/leaflets/35573/,"['https://cdn.openelections.co.uk/uploads/2020/12/18338_1-2-rotated.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18338_2-rotated.jpg']","['leaflet_images/35573/18338_1-2-rotated.jpg', 'leaflet_images/35573/18338_2-rotated.jpg']",2019 General Election,Liberal Democrats,York Outer,"Other party/leader/candidate, Party leader",,,,
35578,https://www.openelections.co.uk/leaflets/35578/,"['https://cdn.openelections.co.uk/uploads/2020/12/18339_1-2.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18339_2-2.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18339_3-2.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18339_4-2.jpg']","['leaflet_images/35578/18339_1-2.jpg', 'leaflet_images/35578/18339_2-2.jpg', 'leaflet_images/35578/18339_3-2.jpg', 'leaflet_images/35578/18339_4-2.jpg']",2019 General Election,Liberal Democrats,York Outer,"Other party/leader/candidate, Party leader","Brexit/Europe, Economy, Education, Environment, Health",,,
35582,https://www.openelections.co.uk/leaflets/35582/,"['https://cdn.openelections.co.uk/uploads/2020/12/18340_1-2.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18340_2-2.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18340_3-2.jpg']","['leaflet_images/35582/18340_1-2.jpg', 'leaflet_images/35582/18340_2-2.jpg', 'leaflet_images/35582/18340_3-2.jpg']",2019 General Election,Liberal Democrats,York Outer,"Other party/leader/candidate, Party leader","Brexit/Europe, Economy, Education",,,
35585,https://www.openelections.co.uk/leaflets/35585/,"['https://cdn.openelections.co.uk/uploads/2020/12/18341_1-2.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18341_2-2.jpg']","['leaflet_images/35585/18341_1-2.jpg', 'leaflet_images/35585/18341_2-2.jpg']",2019 General Election,Liberal Democrats,York Outer,"Other party/leader/candidate, Tactical situation",Brexit/Europe,,,
35588,https://www.openelections.co.uk/leaflets/35588/,"['https://cdn.openelections.co.uk/uploads/2020/12/18342_1-2.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18342_2-2.jpg']","['leaflet_images/35588/18342_1-2.jpg', 'leaflet_images/35588/18342_2-2.jpg']",2019 General Election,Liberal Democrats,York Outer,"Candidate, Party leader, Tactical situation","Brexit/Europe, Economy, Education, Environment, Health",,,
35595,https://www.openelections.co.uk/leaflets/35595/,"['https://cdn.openelections.co.uk/uploads/2020/12/18344_1-2.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18344_2-2.jpg']","['leaflet_images/35595/18344_1-2.jpg', 'leaflet_images/35595/18344_2-2.jpg']",2019 General Election,Liberal Democrats,York Outer,Candidate,"Brexit/Europe, Economy, Environment, Health",,,
35597,https://www.openelections.co.uk/leaflets/35597/,['https://cdn.openelections.co.uk/uploads/2020/12/18345_1-2.jpg'],['leaflet_images/35597/18345_1-2.jpg'],2019 General Election,Liberal Democrats,York Outer,"Candidate, Tactical situation","Education, Environment, Health",,,
35602,https://www.openelections.co.uk/leaflets/35602/,['https://cdn.openelections.co.uk/uploads/2020/12/18347_1-2.jpg'],['leaflet_images/35602/18347_1-2.jpg'],2019 General Election,Liberal Democrats,York Outer,"Candidate, Other party/leader/candidate, Tactical situation",Health,,,
35604,https://www.openelections.co.uk/leaflets/35604/,['https://cdn.openelections.co.uk/uploads/2020/12/18349_1-2.jpg'],['leaflet_images/35604/18349_1-2.jpg'],2019 General Election,Liberal Democrats,York Outer,Tactical situation,,,,
35607,https://www.openelections.co.uk/leaflets/35607/,"['https://cdn.openelections.co.uk/uploads/2020/12/18351_1-2-rotated.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18351_2-rotated.jpg']","['leaflet_images/35607/18351_1-2-rotated.jpg', 'leaflet_images/35607/18351_2-rotated.jpg']",2019 General Election,Liberal Democrats,York Outer,Other party/leader/candidate,"Brexit/Europe, Education",,,
35609,https://www.openelections.co.uk/leaflets/35609/,['https://cdn.openelections.co.uk/uploads/2020/12/18352_1-2.jpg'],['leaflet_images/35609/18352_1-2.jpg'],2019 General Election,Liberal Democrats,York Outer,Other party/leader/candidate,Health,,,
35612,https://www.openelections.co.uk/leaflets/35612/,"['https://cdn.openelections.co.uk/uploads/2020/12/18353_1-2.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18353_2-2.jpg']","['leaflet_images/35612/18353_1-2.jpg', 'leaflet_images/35612/18353_2-2.jpg']",2019 General Election,Liberal Democrats,York Outer,"Other party/leader/candidate, Party leader","Brexit/Europe, Economy, Health",,,
35615,https://www.openelections.co.uk/leaflets/35615/,"['https://cdn.openelections.co.uk/uploads/2020/12/18354_1-2.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18354_2-2.jpg']","['leaflet_images/35615/18354_1-2.jpg', 'leaflet_images/35615/18354_2-2.jpg']",2019 General Election,Liberal Democrats,York Outer,"Candidate, Other party/leader/candidate, Tactical situation","Education, Environment",,,
35618,https://www.openelections.co.uk/leaflets/35618/,"['https://cdn.openelections.co.uk/uploads/2020/12/18355_1-2-rotated.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18355_2-rotated.jpg']","['leaflet_images/35618/18355_1-2-rotated.jpg', 'leaflet_images/35618/18355_2-rotated.jpg']",2019 General Election,Liberal Democrats,York Outer,"Other party/leader/candidate, Party leader","Brexit/Europe, Economy, Education, Environment, Health",,,
35623,https://www.openelections.co.uk/leaflets/35623/,['https://cdn.openelections.co.uk/uploads/2020/12/18357_1-2.jpg'],['leaflet_images/35623/18357_1-2.jpg'],2019 General Election,Liberal Democrats,York Outer,"Other party/leader/candidate, Party leader","Brexit/Europe, Economy, Education, Environment",,,
35627,https://www.openelections.co.uk/leaflets/35627/,"['https://cdn.openelections.co.uk/uploads/2020/12/18358_1-2.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18358_2-2.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18358_3-2.jpg']","['leaflet_images/35627/18358_1-2.jpg', 'leaflet_images/35627/18358_2-2.jpg', 'leaflet_images/35627/18358_3-2.jpg']",2019 General Election,Liberal Democrats,York Outer,"Other party/leader/candidate, Party leader","Brexit/Europe, Education, Environment, Health, Immigration",,,
35639,https://www.openelections.co.uk/leaflets/35639/,"['https://cdn.openelections.co.uk/uploads/2020/12/18362_1-2.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18362_2-2.jpg']","['leaflet_images/35639/18362_1-2.jpg', 'leaflet_images/35639/18362_2-2.jpg']",2019 General Election,Conservative Party,York Outer,"Candidate, Party leader","Brexit/Europe, Economy, Education, Environment, Health",,,
35642,https://www.openelections.co.uk/leaflets/35642/,"['https://cdn.openelections.co.uk/uploads/2020/12/18363_1-2-rotated.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18363_2-rotated.jpg']","['leaflet_images/35642/18363_1-2-rotated.jpg', 'leaflet_images/35642/18363_2-rotated.jpg']",2019 General Election,Conservative Party,York Outer,"Candidate, Other party/leader/candidate, Party leader",,,,
35645,https://www.openelections.co.uk/leaflets/35645/,"['https://cdn.openelections.co.uk/uploads/2020/12/18371_1-2.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18371_2-2.jpg']","['leaflet_images/35645/18371_1-2.jpg', 'leaflet_images/35645/18371_2-2.jpg']",2019 General Election,Labour Party,Oxford East,"Candidate, Other party/leader/candidate, Tactical situation","Brexit/Europe, Economy, Education, Environment, Health",,,
35648,https://www.openelections.co.uk/leaflets/35648/,"['https://cdn.openelections.co.uk/uploads/2020/12/18373_1-2.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18373_2-2.jpg']","['leaflet_images/35648/18373_1-2.jpg', 'leaflet_images/35648/18373_2-2.jpg']",2019 General Election,Labour Party,Lancaster and Fleetwood,"Candidate, Other party/leader/candidate, Tactical situation","Brexit/Europe, Economy, Education, Environment, Health, Social welfare",,,
35654,https://www.openelections.co.uk/leaflets/35654/,"['https://cdn.openelections.co.uk/uploads/2020/12/18375_1-2-rotated.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18375_2-rotated.jpg']","['leaflet_images/35654/18375_1-2-rotated.jpg', 'leaflet_images/35654/18375_2-rotated.jpg']",2019 General Election,Labour Party,Lancaster and Fleetwood,"Candidate, Tactical situation",,,,
35657,https://www.openelections.co.uk/leaflets/35657/,"['https://cdn.openelections.co.uk/uploads/2020/12/18382_2-2.jpg', 'https://cdn.openelections.co.uk/uploads/2020/12/18382_2-2.jpg']","['leaflet_images/35657/18382_2-2.jpg', 'leaflet_images/35657/18382_2-2.jpg']",2019 General Election,Liberal Democrats,Newbury,"Candidate, Other party/leader/candidate, Party leader","Economy, Education, Environment, Health",,,
35663,https://www.openelections.co.uk/leaflets/35663/,['https://cdn.openelections.co.uk/uploads/2020/12/18385_1-2.jpg'],['leaflet_images/35663/18385_1-2.jpg'],2019 General Election,Conservative Party,Newbury,Candidate,"Brexit/Europe, Education, Health",,,
36534,https://www.openelections.co.uk/leaflets/36534/,[],[],2019 General Election,Green Party,East Hampshire,Candidate,"Brexit/Europe, Environment",,,
36537,https://www.openelections.co.uk/leaflets/36537/,['https://cdn.openelections.co.uk/uploads/2021/02/HSS-2019-Page-11024_1.jpg'],['leaflet_images/36537/HSS-2019-Page-11024_1.jpg'],2019 General Election,Liberal Democrats,Houghton and Sunderland South,"Candidate, Other party/leader/candidate, Tactical situation",Economy,,,
36564,https://www.openelections.co.uk/leaflets/36564/,[],[],2019 General Election,Labour Party,North Shropshire,"Candidate, Other party/leader/candidate","Economy, Education, Environment, Health",,,
36567,https://www.openelections.co.uk/leaflets/36567/,[],[],2019 General Election,Liberal Democrats,Hove,"Candidate, Other party/leader/candidate","Brexit/Europe, Economy, Education, Environment, Health",,,
36569,https://www.openelections.co.uk/leaflets/36569/,['https://cdn.openelections.co.uk/uploads/2021/02/Segment-001-of-GE2019-Freepost-Leaflet-2pp_Ealing_Central_Acton-783x1024.jpg'],['leaflet_images/36569/Segment-001-of-GE2019-Freepost-Leaflet-2pp_Ealing_Central_Acton-783x1024.jpg'],2019 General Election,Green Party,Ealing Central and Acton,"Candidate, Party leader","Brexit/Europe, Economy, Environment",,,
36579,https://www.openelections.co.uk/leaflets/36579/,[],[],2019 General Election,Liberal Democrats,Hove,"Candidate, Other party/leader/candidate, Party leader","Brexit/Europe, Economy",,,
36585,https://www.openelections.co.uk/leaflets/36585/,[],[],2019 General Election,Liberal Democrats,Hove,"Candidate, Other party/leader/candidate, Party leader, Tactical situation","Brexit/Europe, Economy, Education, Environment, Health",,,
36588,https://www.openelections.co.uk/leaflets/36588/,[],[],2019 General Election,Labour Party,Crawley,"Candidate, Other party/leader/candidate","Brexit/Europe, Economy, Education, Environment, Health",,,
36593,https://www.openelections.co.uk/leaflets/36593/,[],[],2019 General Election,Labour Party,Crawley,"Candidate, Other party/leader/candidate","Economy, Education, Environment, Health, Social welfare",,,
36598,https://www.openelections.co.uk/leaflets/36598/,[],[],2019 General Election,Labour Party,Crawley,"Candidate, Other party/leader/candidate","Brexit/Europe, Economy, Education, Environment, Health",,,
36616,https://www.openelections.co.uk/leaflets/36616/,"['https://cdn.openelections.co.uk/uploads/2021/02/Election-Address-2019-DELYN_Page_1-1024x490.jpg', 'https://cdn.openelections.co.uk/uploads/2021/02/Election-Address-2019-DELYN_Page_2-1024x490.jpg']","['leaflet_images/36616/Election-Address-2019-DELYN_Page_1-1024x490.jpg', 'leaflet_images/36616/Election-Address-2019-DELYN_Page_2-1024x490.jpg']",2019 General Election,Liberal Democrats,Delyn,"Candidate, Other party/leader/candidate, Party leader","Brexit/Europe, Economy, Education, Environment",,,
36624,https://www.openelections.co.uk/leaflets/36624/,[],[],2019 General Election,Conservative Party,North East Fife,"Candidate, Other party/leader/candidate, Tactical situation","Brexit/Europe, Economy, Education, Governance, Health",,,
36626,https://www.openelections.co.uk/leaflets/36626/,[],[],2019 General Election,Liberal Democrats,Islington North,"Candidate, Tactical situation","Brexit/Europe, Economy, Education, Environment, Health",,,
36629,https://www.openelections.co.uk/leaflets/36629/,[],[],2019 General Election,Labour Party,Nottingham South,"Candidate, Other party/leader/candidate","Brexit/Europe, Economy, Education, Environment, Health",,,
36636,https://www.openelections.co.uk/leaflets/36636/,[],[],2019 General Election,Labour Party,Nottingham South,"Candidate, Other party/leader/candidate","Brexit/Europe, Economy, Education, Environment, Social welfare",,,
36656,https://www.openelections.co.uk/leaflets/36656/,[],[],2019 General Election,Liberal Democrats,Maldon,"Candidate, Other party/leader/candidate","Brexit/Europe, Environment, Governance",,,
36668,https://www.openelections.co.uk/leaflets/36668/,['https://cdn.openelections.co.uk/uploads/2021/02/Election_Address_2019_Ben_J_Martin-front-1024x482.jpg'],['leaflet_images/36668/Election_Address_2019_Ben_J_Martin-front-1024x482.jpg'],2019 General Election,Liberal Democrats,Sittingbourne and Sheppey,"Candidate, Other party/leader/candidate, Party leader","Brexit/Europe, Economy, Education, Environment, Health",,,
36699,https://www.openelections.co.uk/leaflets/36699/,[],[],2019 General Election,Liberal Democrats,Chingford and Woodford Green,"Candidate, Other party/leader/candidate, Tactical situation","Brexit/Europe, Economy, Environment, Health",,,
36705,https://www.openelections.co.uk/leaflets/36705/,[],[],2019 General Election,Liberal Democrats,Chingford and Woodford Green,"Candidate, Other party/leader/candidate, Party leader","Brexit/Europe, Economy, Education, Environment, Governance, Health",,,
36708,https://www.openelections.co.uk/leaflets/36708/,[],[],2019 General Election,Liberal Democrats,Chingford and Woodford Green,Candidate,"Brexit/Europe, Economy, Environment, Health",,,
36748,https://www.openelections.co.uk/leaflets/36748/,[],[],2019 General Election,Green Party,Mitcham and Morden,"Candidate, Party leader","Brexit/Europe, Education, Environment, Health",,,
36753,https://www.openelections.co.uk/leaflets/36753/,[],[],2019 General Election,Liberal Democrats,Carlisle,Candidate,"Economy, Education, Environment, Health, Social welfare",,,
36756,https://www.openelections.co.uk/leaflets/36756/,[],[],2019 General Election,Green Party,Darlington,"Candidate, Tactical situation","Brexit/Europe, Economy, Environment, Health",,,
36759,https://www.openelections.co.uk/leaflets/36759/,[],[],2019 General Election,Green Party,Darlington,"Candidate, Other party/leader/candidate","Brexit/Europe, Economy, Environment, Health",,,
36761,https://www.openelections.co.uk/leaflets/36761/,[],[],2019 General Election,Labour Party,Amber Valley,"Candidate, Other party/leader/candidate","Brexit/Europe, Economy, Education, Environment, Health",,,
